transaction_id,merchant_id,category,amount_normalized,raw_amount
tx-000004430,merchant-01760,farmacia,0.747779,18694.47
tx-000004431,merchant-01866,restaurante,0.322624,8065.61
tx-000004432,merchant-01631,electronica,0.363479,9086.98
tx-000004433,merchant-00190,farmacia,0.256847,6421.18
tx-000004434,merchant-03366,transporte,0.120952,3023.8
tx-000004435,merchant-03985,alimentos,0.397515,9937.88
tx-000004436,merchant-00494,colmado,0.832011,20800.28
tx-000004437,merchant-04635,transporte,0.374728,9368.19
tx-000004438,merchant-04131,servicios,0.995663,24891.58
tx-000004439,merchant-04031,electronica,0.790557,19763.93
tx-000004440,merchant-00550,ferreteria,0.575666,14391.65
tx-000004441,merchant-04574,ferreteria,0.566176,14154.4
tx-000004442,merchant-04207,ferreteria,0.532699,13317.47
tx-000004443,merchant-03838,otros,0.574777,14369.43
tx-000004444,merchant-01564,ferreteria,0.650874,16271.84
tx-000004445,merchant-03531,electronica,0.767581,19189.53
tx-000004446,merchant-01247,servicios,0.466784,11669.59
tx-000004447,merchant-04713,servicios,0.07488,1871.99
tx-000004448,merchant-03543,alimentos,0.455139,11378.47
tx-000004449,merchant-02407,alimentos,0.402663,10066.58
tx-000004450,merchant-03195,alimentos,0.624442,15611.06
tx-000004451,merchant-02641,transporte,0.010521,263.02
tx-000004452,merchant-01826,otros,0.152194,3804.85
tx-000004453,merchant-02676,colmado,0.675189,16879.73
tx-000004454,merchant-01642,otros,0.458838,11470.95
tx-000004455,merchant-04726,farmacia,0.925506,23137.65
tx-000004456,merchant-01215,ropa,0.19047,4761.74
tx-000004457,merchant-00827,alimentos,0.309865,7746.62
tx-000004458,merchant-00324,farmacia,0.534355,13358.88
tx-000004459,merchant-00568,servicios,0.540996,13524.9
tx-000004460,merchant-01886,ropa,0.870815,21770.37
tx-000004461,merchant-01338,transporte,0.203298,5082.45
tx-000004462,merchant-01909,ropa,0.991022,24775.54
tx-000004463,merchant-00224,farmacia,0.772801,19320.02
tx-000004464,merchant-03602,ferreteria,0.877882,21947.06
tx-000004465,merchant-03073,alimentos,0.834489,20862.22
tx-000004466,merchant-01709,transporte,0.445064,11126.61
tx-000004467,merchant-03593,transporte,0.051116,1277.9
tx-000004468,merchant-03118,otros,0.20024,5006.01
tx-000004469,merchant-00761,farmacia,0.81487,20371.76
tx-000004470,merchant-04738,colmado,0.50769,12692.25
tx-000004471,merchant-01718,ferreteria,0.12346,3086.51
tx-000004472,merchant-04955,servicios,0.940814,23520.36
tx-000004473,merchant-02596,transporte,0.750183,18754.58
tx-000004474,merchant-00744,colmado,0.192599,4814.98
tx-000004475,merchant-02092,colmado,0.361139,9028.47
tx-000004476,merchant-03744,alimentos,0.113768,2844.21
tx-000004477,merchant-03441,transporte,0.009241,231.03
tx-000004478,merchant-00820,servicios,0.961646,24041.14
tx-000004479,merchant-02540,ferreteria,0.361672,9041.79
tx-000004480,merchant-02464,ropa,0.43528,10882.01
tx-000004481,merchant-00692,transporte,0.999707,24992.68
tx-000004482,merchant-00130,electronica,0.87619,21904.75
tx-000004483,merchant-02649,alimentos,0.73017,18254.25
tx-000004484,merchant-02040,farmacia,0.142454,3561.36
tx-000004485,merchant-01049,colmado,0.56545,14136.25
tx-000004486,merchant-03849,alimentos,0.157447,3936.17
tx-000004487,merchant-01719,electronica,0.063059,1576.48
tx-000004488,merchant-03399,farmacia,0.372961,9324.02
tx-000004489,merchant-01431,colmado,0.420401,10510.02
tx-000004490,merchant-01488,servicios,0.96537,24134.24
tx-000004491,merchant-00897,farmacia,0.879319,21982.98
tx-000004492,merchant-01672,electronica,0.03192,798.0
tx-000004493,merchant-03058,electronica,0.404847,10121.17
tx-000004494,merchant-00234,alimentos,0.62267,15566.74
tx-000004495,merchant-03855,alimentos,0.332919,8322.97
tx-000004496,merchant-01183,transporte,0.735481,18387.02
tx-000004497,merchant-03089,otros,0.048406,1210.16
tx-000004498,merchant-01391,farmacia,0.723078,18076.94
tx-000004499,merchant-02857,ropa,0.101915,2547.88
tx-000004500,merchant-00544,ferreteria,0.09394,2348.49
tx-000004501,merchant-03805,transporte,0.968793,24219.82
tx-000004502,merchant-04397,restaurante,0.856428,21410.7
tx-000004503,merchant-04942,alimentos,0.136136,3403.41
tx-000004504,merchant-03847,electronica,0.312808,7820.2
tx-000004505,merchant-04424,servicios,0.129942,3248.56
tx-000004506,merchant-00790,restaurante,0.956992,23924.79
tx-000004507,merchant-04680,ropa,0.493816,12345.4
tx-000004508,merchant-04217,farmacia,0.127581,3189.53
tx-000004509,merchant-01169,ropa,0.805836,20145.91
tx-000004510,merchant-00777,transporte,0.659892,16497.29
tx-000004511,merchant-00863,ropa,0.283735,7093.38
tx-000004512,merchant-01513,electronica,0.227771,5694.27
tx-000004513,merchant-03786,otros,0.329968,8249.21
tx-000004514,merchant-04729,electronica,0.520877,13021.93
tx-000004515,merchant-01079,servicios,0.760374,19009.35
tx-000004516,merchant-01190,otros,0.423177,10579.42
tx-000004517,merchant-00281,transporte,0.736938,18423.44
tx-000004518,merchant-01622,farmacia,0.632616,15815.41
tx-000004519,merchant-00280,ropa,0.016293,407.33
tx-000004520,merchant-02643,alimentos,0.163562,4089.04
tx-000004521,merchant-03964,servicios,0.572942,14323.56
tx-000004522,merchant-04729,transporte,0.189373,4734.32
tx-000004523,merchant-01760,restaurante,0.4532,11330.0
tx-000004524,merchant-04472,restaurante,0.62207,15551.75
tx-000004525,merchant-02289,colmado,0.119584,2989.59
tx-000004526,merchant-02763,farmacia,0.924038,23100.95
tx-000004527,merchant-03993,colmado,0.256774,6419.35
tx-000004528,merchant-00791,servicios,0.457403,11435.08
tx-000004529,merchant-02154,ferreteria,0.763743,19093.57
tx-000004530,merchant-03495,alimentos,0.78239,19559.76
tx-000004531,merchant-01035,ferreteria,0.964824,24120.6
tx-000004532,merchant-03748,ferreteria,0.228671,5716.77
tx-000004533,merchant-02423,farmacia,0.122037,3050.93
tx-000004534,merchant-02516,restaurante,0.87356,21839.0
tx-000004535,merchant-00680,colmado,0.437292,10932.29
tx-000004536,merchant-04186,ropa,0.184247,4606.18
tx-000004537,merchant-01818,alimentos,0.143425,3585.63
tx-000004538,merchant-02900,colmado,0.20028,5006.99
tx-000004539,merchant-01244,otros,0.601734,15043.36
tx-000004540,merchant-04302,alimentos,0.860206,21505.16
tx-000004541,merchant-02971,colmado,0.80066,20016.49
tx-000004542,merchant-04349,farmacia,0.231963,5799.07
tx-000004543,merchant-00821,farmacia,0.375723,9393.08
tx-000004544,merchant-01854,farmacia,0.635638,15890.94
tx-000004545,merchant-04995,transporte,0.54174,13543.5
tx-000004546,merchant-02281,alimentos,0.858579,21464.47
tx-000004547,merchant-03284,electronica,0.959139,23978.47
tx-000004548,merchant-04275,transporte,0.390993,9774.82
tx-000004549,merchant-03834,servicios,0.893957,22348.93
tx-000004550,merchant-02458,alimentos,0.137848,3446.19
tx-000004551,merchant-04553,electronica,0.076721,1918.02
tx-000004552,merchant-04866,ferreteria,0.210337,5258.43
tx-000004553,merchant-03362,farmacia,0.061104,1527.59
tx-000004554,merchant-01313,ropa,0.145504,3637.6
tx-000004555,merchant-01307,transporte,0.392456,9811.39
tx-000004556,merchant-01585,ropa,0.392218,9805.44
tx-000004557,merchant-00578,ropa,0.83466,20866.51
tx-000004558,merchant-02263,farmacia,0.963431,24085.77
tx-000004559,merchant-01012,otros,0.892853,22321.33
tx-000004560,merchant-01244,ropa,0.944452,23611.31
tx-000004561,merchant-02257,servicios,0.444494,11112.36
tx-000004562,merchant-00961,colmado,0.012748,318.69
tx-000004563,merchant-00841,otros,0.312538,7813.46
tx-000004564,merchant-03591,electronica,0.472167,11804.18
tx-000004565,merchant-04434,otros,0.822596,20564.9
tx-000004566,merchant-00577,servicios,0.455459,11386.47
tx-000004567,merchant-00336,transporte,0.875485,21887.13
tx-000004568,merchant-02093,ferreteria,0.838302,20957.54
tx-000004569,merchant-03490,otros,0.627644,15691.11
tx-000004570,merchant-03992,electronica,0.170119,4252.98
tx-000004571,merchant-00845,ferreteria,0.226184,5654.6
tx-000004572,merchant-04943,otros,0.99761,24940.25
tx-000004573,merchant-01977,restaurante,0.865355,21633.87
tx-000004574,merchant-03543,transporte,0.837036,20925.89
tx-000004575,merchant-00862,electronica,0.058539,1463.48
tx-000004576,merchant-02260,electronica,0.84264,21066.01
tx-000004577,merchant-02694,transporte,0.640985,16024.62
tx-000004578,merchant-02059,servicios,0.667644,16691.11
tx-000004579,merchant-00829,restaurante,0.084927,2123.18
tx-000004580,merchant-04055,ropa,0.244259,6106.47
tx-000004581,merchant-02178,ferreteria,0.591902,14797.56
tx-000004582,merchant-03997,colmado,0.997308,24932.7
tx-000004583,merchant-04634,transporte,0.607427,15185.68
tx-000004584,merchant-03135,alimentos,0.607414,15185.36
tx-000004585,merchant-04837,ferreteria,0.602459,15061.47
tx-000004586,merchant-00963,ropa,0.576474,14411.86
tx-000004587,merchant-04947,transporte,0.36198,9049.49
tx-000004588,merchant-00327,servicios,0.815653,20391.32
tx-000004589,merchant-03607,restaurante,0.647794,16194.86
tx-000004590,merchant-04283,alimentos,0.574198,14354.96
tx-000004591,merchant-03538,alimentos,0.940317,23507.92
tx-000004592,merchant-01481,alimentos,0.217608,5440.19
tx-000004593,merchant-02695,ferreteria,0.63126,15781.51
tx-000004594,merchant-03377,alimentos,0.293692,7342.31
tx-000004595,merchant-02077,servicios,0.729599,18239.98
tx-000004596,merchant-02819,servicios,0.818732,20468.29
tx-000004597,merchant-02038,electronica,0.973632,24340.81
tx-000004598,merchant-00392,servicios,0.447115,11177.87
tx-000004599,merchant-02156,farmacia,0.459288,11482.2
tx-000004600,merchant-04484,servicios,0.210962,5274.06
tx-000004601,merchant-02856,farmacia,0.741223,18530.58
tx-000004602,merchant-00729,servicios,0.84503,21125.76
tx-000004603,merchant-04410,ropa,0.353101,8827.53
tx-000004604,merchant-02506,ferreteria,0.317901,7947.53
tx-000004605,merchant-00741,transporte,0.914343,22858.57
tx-000004606,merchant-04074,farmacia,0.314298,7857.46
tx-000004607,merchant-01657,electronica,0.757051,18926.28
tx-000004608,merchant-03977,servicios,0.856264,21406.6
tx-000004609,merchant-03587,servicios,0.338327,8458.18
tx-000004610,merchant-01381,servicios,0.755261,18881.53
tx-000004611,merchant-01555,otros,0.017896,447.39
tx-000004612,merchant-04147,colmado,0.311906,7797.66
tx-000004613,merchant-04587,colmado,0.297611,7440.28
tx-000004614,merchant-00623,ropa,0.179552,4488.81
tx-000004615,merchant-04899,transporte,0.095177,2379.42
tx-000004616,merchant-01195,servicios,0.852504,21312.61
tx-000004617,merchant-03251,farmacia,0.533762,13344.05
tx-000004618,merchant-00849,electronica,0.921416,23035.4
tx-000004619,merchant-00674,servicios,0.614193,15354.83
tx-000004620,merchant-03626,alimentos,0.99944,24986.0
tx-000004621,merchant-01270,electronica,0.247412,6185.29
tx-000004622,merchant-01839,ropa,0.028306,707.66
tx-000004623,merchant-01851,restaurante,0.246861,6171.53
tx-000004624,merchant-01770,farmacia,0.648599,16214.98
tx-000004625,merchant-01997,alimentos,0.014394,359.84
tx-000004626,merchant-03959,restaurante,0.857816,21445.41
tx-000004627,merchant-04516,otros,0.415697,10392.42
tx-000004628,merchant-01525,colmado,0.193855,4846.37
tx-000004629,merchant-04715,transporte,0.581734,14543.35
tx-000004630,merchant-02982,electronica,0.747299,18682.48
tx-000004631,merchant-02987,ropa,0.432452,10811.3
tx-000004632,merchant-02926,ferreteria,0.321514,8037.86
tx-000004633,merchant-01102,servicios,0.958175,23954.37
tx-000004634,merchant-02023,colmado,0.860225,21505.62
tx-000004635,merchant-00792,colmado,0.5798,14495.01
tx-000004636,merchant-04386,servicios,0.708937,17723.43
tx-000004637,merchant-04949,ropa,0.106598,2664.95
tx-000004638,merchant-04539,ropa,0.720666,18016.65
tx-000004639,merchant-04705,alimentos,0.466356,11658.9
tx-000004640,merchant-03588,restaurante,0.461318,11532.96
tx-000004641,merchant-00530,farmacia,0.591881,14797.02
tx-000004642,merchant-03674,colmado,0.024071,601.77
tx-000004643,merchant-02848,restaurante,0.650977,16274.43
tx-000004644,merchant-01212,ferreteria,0.867842,21696.05
tx-000004645,merchant-00536,electronica,0.682643,17066.07
tx-000004646,merchant-00226,otros,0.570614,14265.35
tx-000004647,merchant-01093,transporte,0.491828,12295.7
tx-000004648,merchant-03704,electronica,0.216774,5419.34
tx-000004649,merchant-02496,servicios,0.539319,13482.97
tx-000004650,merchant-04162,transporte,0.234099,5852.48
tx-000004651,merchant-04421,otros,0.145945,3648.62
tx-000004652,merchant-00056,otros,0.31583,7895.74
tx-000004653,merchant-02936,otros,0.054865,1371.62
tx-000004654,merchant-00582,otros,0.121444,3036.1
tx-000004655,merchant-03390,farmacia,0.065502,1637.54
tx-000004656,merchant-02039,otros,0.733091,18327.28
tx-000004657,merchant-01470,farmacia,0.774187,19354.67
tx-000004658,merchant-04055,ferreteria,0.031428,785.71
tx-000004659,merchant-00772,transporte,0.333126,8328.16
tx-000004660,merchant-03174,transporte,0.574855,14371.37
tx-000004661,merchant-03887,farmacia,0.382528,9563.2
tx-000004662,merchant-01500,ferreteria,0.847571,21189.28
tx-000004663,merchant-01454,transporte,0.312573,7814.32
tx-000004664,merchant-04094,ferreteria,0.879306,21982.66
tx-000004665,merchant-03289,ropa,0.186197,4654.93
tx-000004666,merchant-00669,servicios,0.228187,5704.67
tx-000004667,merchant-00771,colmado,0.452824,11320.6
tx-000004668,merchant-04966,alimentos,0.259252,6481.31
tx-000004669,merchant-00485,servicios,0.982046,24551.15
tx-000004670,merchant-00015,colmado,0.097299,2432.48
tx-000004671,merchant-02678,transporte,0.014553,363.83
tx-000004672,merchant-04654,otros,0.307651,7691.28
tx-000004673,merchant-00569,farmacia,0.376086,9402.16
tx-000004674,merchant-04082,farmacia,0.190105,4752.63
tx-000004675,merchant-02829,ferreteria,0.536144,13403.59
tx-000004676,merchant-01268,otros,0.872353,21808.82
tx-000004677,merchant-01450,restaurante,0.37542,9385.5
tx-000004678,merchant-01455,colmado,0.706955,17673.87
tx-000004679,merchant-03647,alimentos,0.150552,3763.8
tx-000004680,merchant-04404,ferreteria,0.622838,15570.96
tx-000004681,merchant-02554,electronica,0.80759,20189.76
tx-000004682,merchant-01478,otros,0.109559,2738.98
tx-000004683,merchant-00817,restaurante,0.519452,12986.3
tx-000004684,merchant-01272,otros,0.194773,4869.33
tx-000004685,merchant-03725,colmado,0.920159,23003.98
tx-000004686,merchant-03670,ferreteria,0.832106,20802.66
tx-000004687,merchant-00537,servicios,0.669368,16734.19
tx-000004688,merchant-01159,ropa,0.24773,6193.24
tx-000004689,merchant-04021,ropa,0.960466,24011.66
tx-000004690,merchant-00341,servicios,0.794466,19861.65
tx-000004691,merchant-03936,otros,0.060507,1512.67
tx-000004692,merchant-04259,ferreteria,0.100583,2514.57
tx-000004693,merchant-02626,colmado,0.664186,16604.64
tx-000004694,merchant-04358,colmado,0.563871,14096.77
tx-000004695,merchant-04476,ropa,0.395396,9884.91
tx-000004696,merchant-01110,restaurante,0.283996,7099.91
tx-000004697,merchant-02400,transporte,0.763996,19099.89
tx-000004698,merchant-03089,ferreteria,0.40543,10135.74
tx-000004699,merchant-04025,ferreteria,0.491484,12287.11
tx-000004700,merchant-03966,otros,0.322872,8071.79
tx-000004701,merchant-04077,electronica,0.390031,9750.78
tx-000004702,merchant-00452,colmado,0.771301,19282.53
tx-000004703,merchant-01541,ferreteria,0.831595,20789.87
tx-000004704,merchant-04813,otros,0.308506,7712.64
tx-000004705,merchant-02570,alimentos,0.543702,13592.54
tx-000004706,merchant-00387,electronica,0.535224,13380.59
tx-000004707,merchant-02882,colmado,0.386132,9653.29
tx-000004708,merchant-03554,colmado,0.05433,1358.26
tx-000004709,merchant-01461,colmado,0.524936,13123.41
tx-000004710,merchant-00367,ropa,0.372082,9302.06
tx-000004711,merchant-01522,ropa,0.100454,2511.34
tx-000004712,merchant-00598,ropa,0.712986,17824.64
tx-000004713,merchant-04679,otros,0.496285,12407.12
tx-000004714,merchant-03126,ropa,0.017562,439.04
tx-000004715,merchant-00953,electronica,0.90052,22513.0
tx-000004716,merchant-01970,servicios,0.006729,168.23
tx-000004717,merchant-03195,ropa,0.984433,24610.83
tx-000004718,merchant-03293,alimentos,0.37304,9326.01
tx-000004719,merchant-04905,ropa,0.157617,3940.43
tx-000004720,merchant-02116,transporte,0.62252,15563.01
tx-000004721,merchant-02538,ropa,0.681035,17025.87
tx-000004722,merchant-02234,transporte,0.940392,23509.81
tx-000004723,merchant-03407,transporte,0.690901,17272.52
tx-000004724,merchant-01553,restaurante,0.378378,9459.44
tx-000004725,merchant-00086,transporte,0.254919,6372.97
tx-000004726,merchant-03680,farmacia,0.043716,1092.89
tx-000004727,merchant-01827,ferreteria,0.663637,16590.93
tx-000004728,merchant-00945,farmacia,0.638322,15958.05
tx-000004729,merchant-04003,ferreteria,0.902413,22560.32
tx-000004730,merchant-02682,farmacia,0.184992,4624.8
tx-000004731,merchant-02102,transporte,0.943616,23590.4
tx-000004732,merchant-02347,electronica,0.286237,7155.93
tx-000004733,merchant-02143,ferreteria,0.855797,21394.93
tx-000004734,merchant-03236,ropa,0.761467,19036.68
tx-000004735,merchant-04545,restaurante,0.950309,23757.72
tx-000004736,merchant-04246,alimentos,0.202386,5059.66
tx-000004737,merchant-00896,ferreteria,0.470019,11750.48
tx-000004738,merchant-03180,farmacia,0.230188,5754.69
tx-000004739,merchant-00553,ropa,0.085441,2136.02
tx-000004740,merchant-03039,restaurante,0.437077,10926.92
tx-000004741,merchant-03622,otros,0.73887,18471.74
tx-000004742,merchant-04126,ropa,0.769588,19239.71
tx-000004743,merchant-02605,alimentos,0.769012,19225.3
tx-000004744,merchant-01252,servicios,0.569664,14241.59
tx-000004745,merchant-02055,farmacia,0.859768,21494.21
